start_node,end_node,length_m,street_id,street_name,highway_type,pipe_type,building_served,temperature_c,flow_direction,follows_street
"(456275.0609794649, 5734071.597502259)","(456277.1262610457, 5734075.728261023)",4.618284960472468,528,Street_528,residential,supply,1250,70,plant_to_building,True
"(456277.1262610457, 5734075.728261023)","(456271.002349316, 5734078.773393931)",6.839234555148973,528,Street_528,residential,supply,1250,70,plant_to_building,True
"(456271.002349316, 5734078.773393931)","(456288.25498895673, 5734113.270181181)",38.57047971112978,528,Street_528,residential,supply,1250,70,plant_to_building,True
"(456288.25498895673, 5734113.270181181)","(456266.6118701867, 5734124.0356174)",24.17269548644434,528,Street_528,residential,supply,1250,70,plant_to_building,True
"(456266.6118701867, 5734124.0356174)","(456240.62603461463, 5734072.730833798)",57.51038576510829,773,Street_773,residential,supply,1250,70,plant_to_building,True
"(456240.62603461463, 5734072.730833798)","(456230.0082827451, 5734078.1396761965)",11.916049297404632,773,Street_773,residential,supply,1250,70,plant_to_building,True
"(456143.32726690854, 5733734.596866397)","(456173.47485552425, 5733795.80845138)",68.23294831243535,113,Street_113,residential,supply,1263,70,plant_to_building,True
"(456190.2597258394, 5734572.847469249)","(456190.03510496946, 5734585.106432548)",12.261020989340876,711,Street_711,residential,supply,1270,70,plant_to_building,True
"(456190.03510496946, 5734585.106432548)","(456191.6004424292, 5734601.598619685)",16.566306707215954,711,Street_711,residential,supply,1270,70,plant_to_building,True
"(456191.6004424292, 5734601.598619685)","(456196.663021056, 5734617.059351073)",16.268494626316656,711,Street_711,residential,supply,1270,70,plant_to_building,True
"(456173.47485552425, 5733795.80845138)","(456183.89791647735, 5733805.249729857)",14.063354468828724,113,Street_113,residential,supply,1273,70,plant_to_building,True
"(456249.6536903518, 5734029.6972855795)","(456245.01299944415, 5734031.850884629)",5.116053260880263,1062,Street_1062,residential,supply,1286,70,plant_to_building,True
"(456245.01299944415, 5734031.850884629)","(456239.2559048058, 5734045.336896841)",14.663446527242938,1063,Street_1063,residential,supply,1286,70,plant_to_building,True
"(456239.2559048058, 5734045.336896841)","(456236.65972031106, 5734044.458537891)",2.740745952691957,735,Street_735,residential,supply,1286,70,plant_to_building,True
"(456240.25169221597, 5734056.662071881)","(456233.61241043167, 5734054.417418166)",7.008461522388886,734,Street_734,residential,supply,1293,70,plant_to_building,True
"(456233.61241043167, 5734054.417418166)","(456231.21465828107, 5734061.278598708)",7.268081851915468,734,Street_734,residential,supply,1293,70,plant_to_building,True
"(456183.89791647735, 5733805.249729857)","(456201.16091393895, 5733819.336349741)",22.281021994270574,34,Street_34,residential,supply,1312,70,plant_to_building,True
"(456184.2162826443, 5733540.34245344)","(456197.43984366953, 5733535.967505968)",13.928486334365637,915,Street_915,residential,supply,1314,70,plant_to_building,True
"(456159.44546668814, 5734225.270326803)","(456191.1902512473, 5734234.781824511)",33.139099796782794,775,Street_775,residential,supply,1322,70,plant_to_building,True
"(456234.8813189791, 5734649.026737259)","(456234.77398548706, 5734655.734545244)",6.708666666629276,359,Street_359,residential,supply,1330,70,plant_to_building,True
"(456192.29738986597, 5734140.686917495)","(456273.73824714427, 5734168.074446834)",85.92258141782668,478,Street_478,residential,supply,1335,70,plant_to_building,True
"(456201.16091393895, 5733819.336349741)","(456209.1073716614, 5733827.3866635775)",11.311664033523115,34,Street_34,residential,supply,1336,70,plant_to_building,True
"(456197.43984366953, 5733535.967505968)","(456208.4682783372, 5733531.611680833)",11.85746953739123,915,Street_915,residential,supply,1347,70,plant_to_building,True
"(456213.05796055397, 5734518.9607686205)","(456227.485475615, 5734523.161964381)",15.026750701862074,968,Street_968,residential,supply,1350,70,plant_to_building,True
"(456209.1073716614, 5733827.3866635775)","(456240.81863991416, 5733886.783198596)",67.33166347564107,34,Street_34,residential,supply,1354,70,plant_to_building,True
"(456234.77398548706, 5734655.734545244)","(456278.4492157335, 5734680.325084478)",50.12205459562687,359,Street_359,residential,supply,1364,70,plant_to_building,True
"(456273.73824714427, 5734168.074446834)","(456293.84103275754, 5734173.105421083)",20.72275781142148,843,Street_843,residential,supply,1372,70,plant_to_building,True
"(456293.84103275754, 5734173.105421083)","(456277.37499260536, 5734224.985689713)",54.430623286684444,845,Street_845,residential,supply,1372,70,plant_to_building,True
"(456208.4682783372, 5733531.611680833)","(456226.10920249653, 5733521.570418653)",20.298501209563334,915,Street_915,residential,supply,1374,70,plant_to_building,True
"(456255.7006131774, 5734032.881396885)","(456258.9103632866, 5734031.285240487)",3.584719097793675,1045,Street_1045,residential,supply,1376,70,plant_to_building,True
"(456258.9103632866, 5734031.285240487)","(456260.329456304, 5734034.131395857)",3.1803184400730355,1047,Street_1047,residential,supply,1376,70,plant_to_building,True
"(456260.329456304, 5734034.131395857)","(456277.8702328302, 5734069.192892879)",39.204431058132634,686,Street_686,residential,supply,1376,70,plant_to_building,True
"(456277.8702328302, 5734069.192892879)","(456281.4168163377, 5734064.257075534)",6.077873595208324,580,Street_580,residential,supply,1376,70,plant_to_building,True
"(456281.4168163377, 5734064.257075534)","(456276.84869209724, 5734038.993051752)",25.673695813441455,580,Street_580,residential,supply,1376,70,plant_to_building,True
"(456276.84869209724, 5734038.993051752)","(456278.38233729976, 5734034.363897219)",4.876590950549594,580,Street_580,residential,supply,1376,70,plant_to_building,True
"(456278.38233729976, 5734034.363897219)","(456285.574037475, 5734029.474291614)",8.696481724425958,580,Street_580,residential,supply,1376,70,plant_to_building,True
"(456240.81863991416, 5733886.783198596)","(456254.58803593635, 5733883.360178253)",14.188493052000245,558,Street_558,residential,supply,1390,70,plant_to_building,True
"(456147.68605303194, 5733732.545735235)","(456298.4907785007, 5733661.374381633)",166.75559000331742,879,Street_879,residential,supply,1396,70,plant_to_building,True
"(456191.1902512473, 5734234.781824511)","(456267.3179133036, 5734260.1578022875)",80.24563027538794,775,Street_775,residential,supply,1400,70,plant_to_building,True
"(456254.58803593635, 5733883.360178253)","(456269.92969751486, 5733908.363768952)",29.335066521944576,125,Street_125,residential,supply,1402,70,plant_to_building,True
"(456269.92969751486, 5733908.363768952)","(456305.23866443784, 5733980.776147361)",80.56224731230245,125,Street_125,residential,supply,1402,70,plant_to_building,True
"(456305.23866443784, 5733980.776147361)","(456324.8794418819, 5733992.951724474)",23.108544234796458,786,Street_786,residential,supply,1402,70,plant_to_building,True
"(456324.8794418819, 5733992.951724474)","(456350.78006159037, 5734008.99935088)",30.469138723431733,847,Street_847,residential,supply,1402,70,plant_to_building,True
"(456350.78006159037, 5734008.99935088)","(456336.76533313055, 5734032.656064301)",27.496412559884295,848,Street_848,residential,supply,1402,70,plant_to_building,True
"(456336.76533313055, 5734032.656064301)","(456361.38645890553, 5734082.694069951)",55.76739050611265,576,Street_576,residential,supply,1402,70,plant_to_building,True
"(456361.38645890553, 5734082.694069951)","(456339.70193136757, 5734093.4929138785)",24.224652004084025,574,Street_574,residential,supply,1402,70,plant_to_building,True
"(456339.70193136757, 5734093.4929138785)","(456330.6087898862, 5734098.009646271)",10.153132201895225,628,Street_628,residential,supply,1402,70,plant_to_building,True
"(456330.6087898862, 5734098.009646271)","(456300.9120065741, 5734112.18153771)",32.9050367882579,629,Street_629,residential,supply,1402,70,plant_to_building,True
"(456300.9120065741, 5734112.18153771)","(456284.7402611515, 5734081.323504244)",34.83882287637143,629,Street_629,residential,supply,1402,70,plant_to_building,True
"(455890.4976397222, 5733689.823642636)","(455894.14553770266, 5733697.254893333)",8.27832390025812,837,Street_837,residential,supply,1413,70,plant_to_building,True
"(455894.14553770266, 5733697.254893333)","(456029.79021130747, 5733630.279095456)",151.27866663405615,840,Street_840,residential,supply,1413,70,plant_to_building,True
"(456029.79021130747, 5733630.279095456)","(456069.59173132526, 5733610.111441076)",44.61944955875049,840,Street_840,residential,supply,1413,70,plant_to_building,True
"(456069.59173132526, 5733610.111441076)","(456073.9408811056, 5733607.737779176)",4.954732548495776,632,Street_632,residential,supply,1413,70,plant_to_building,True
"(456073.9408811056, 5733607.737779176)","(456079.35133315425, 5733605.15466001)",5.9954562792884385,631,Street_631,residential,supply,1413,70,plant_to_building,True
"(456079.35133315425, 5733605.15466001)","(456095.1691303683, 5733597.475678374)",17.58321550984788,443,Street_443,residential,supply,1413,70,plant_to_building,True
"(456095.1691303683, 5733597.475678374)","(456268.5365421624, 5733510.246165738)",194.07536512099304,443,Street_443,residential,supply,1413,70,plant_to_building,True
"(456278.4492157335, 5734680.325084478)","(456289.1602331573, 5734688.184667966)",13.285290620370949,359,Street_359,residential,supply,1429,70,plant_to_building,True
"(456289.1602331573, 5734688.184667966)","(456294.6967721654, 5734697.067975183)",10.467397541641448,359,Street_359,residential,supply,1429,70,plant_to_building,True
"(456294.6967721654, 5734697.067975183)","(456300.7464070872, 5734706.224897176)",10.97484865830906,359,Street_359,residential,supply,1429,70,plant_to_building,True
"(456086.0463314465, 5733610.54629938)","(456284.3783288962, 5733510.831590038)",221.98784757646618,704,Street_704,residential,supply,1436,70,plant_to_building,True
"(456339.70193136757, 5734093.4929138785)","(456323.48306971637, 5734061.956695477)",35.46243849988142,629,Street_629,residential,supply,1449,70,plant_to_building,True
"(456298.4907785007, 5733661.374381633)","(456301.98312081734, 5733659.697947348)",3.873872322198573,878,Street_878,residential,supply,1458,70,plant_to_building,True
"(456251.4892609089, 5734028.836027073)","(456256.92743633833, 5734026.308463524)",5.996859969479525,790,Street_790,residential,supply,1473,70,plant_to_building,True
"(456256.92743633833, 5734026.308463524)","(456255.5066001221, 5734023.262119222)",3.3613969057035855,873,Street_873,residential,supply,1473,70,plant_to_building,True
"(456255.5066001221, 5734023.262119222)","(456300.2565231533, 5734002.452642672)",49.3516962789599,873,Street_873,residential,supply,1473,70,plant_to_building,True
"(456300.2565231533, 5734002.452642672)","(456300.5806905633, 5734003.2172817895)",0.8305163996728229,873,Street_873,residential,supply,1473,70,plant_to_building,True
"(456300.5806905633, 5734003.2172817895)","(456302.7464710683, 5734007.792078492)",5.061558067132099,872,Street_872,residential,supply,1473,70,plant_to_building,True
"(456302.7464710683, 5734007.792078492)","(456306.5103685948, 5734006.41359398)",4.008384230781698,328,Street_328,residential,supply,1473,70,plant_to_building,True
"(456306.5103685948, 5734006.41359398)","(456308.6412592885, 5734006.172653927)",2.144468991989082,328,Street_328,residential,supply,1473,70,plant_to_building,True
"(456308.6412592885, 5734006.172653927)","(456311.1418336898, 5734006.37340717)",2.508619979491463,328,Street_328,residential,supply,1473,70,plant_to_building,True
"(456311.1418336898, 5734006.37340717)","(456313.5990125974, 5734007.141785578)",2.574516180041061,328,Street_328,residential,supply,1473,70,plant_to_building,True
"(456313.5990125974, 5734007.141785578)","(456316.0183467347, 5734008.322025942)",2.691866449923659,328,Street_328,residential,supply,1473,70,plant_to_building,True
"(456293.84103275754, 5734173.105421083)","(456328.7612090092, 5734181.844833702)",35.99716714367542,844,Street_844,residential,supply,1480,70,plant_to_building,True
"(456361.38645890553, 5734082.694069951)","(456367.0774094549, 5734079.864126926)",6.355745092255695,575,Street_575,residential,supply,1484,70,plant_to_building,True
"(456367.0774094549, 5734079.864126926)","(456368.7141554014, 5734083.142203354)",3.6639763046531684,290,Street_290,residential,supply,1484,70,plant_to_building,True
"(456368.7141554014, 5734083.142203354)","(456375.0983204496, 5734095.788779995)",14.166632066319242,448,Street_448,residential,supply,1484,70,plant_to_building,True
"(456375.0983204496, 5734095.788779995)","(456389.27335147664, 5734123.316517616)",30.96300765606283,449,Street_449,residential,supply,1484,70,plant_to_building,True
"(456389.27335147664, 5734123.316517616)","(456373.2769470022, 5734130.951656285)",17.7251318360427,449,Street_449,residential,supply,1484,70,plant_to_building,True
"(456373.2769470022, 5734130.951656285)","(456357.1615214479, 5734098.569126084)",36.17091653484059,449,Street_449,residential,supply,1484,70,plant_to_building,True
"(456357.1615214479, 5734098.569126084)","(456323.2313484241, 5734114.9019776)",37.65658879983068,449,Street_449,residential,supply,1484,70,plant_to_building,True
"(456298.4907785007, 5733661.374381633)","(456359.8411149819, 5733741.091135939)",100.5913748959676,880,Street_880,residential,supply,1507,70,plant_to_building,True
"(456359.8411149819, 5733741.091135939)","(456352.18102706416, 5733746.952343152)",9.64524219003595,683,Street_683,residential,supply,1507,70,plant_to_building,True
"(456284.3783288962, 5733510.831590038)","(456369.0730674924, 5733626.627439765)",143.46385454178608,703,Street_703,residential,supply,1515,70,plant_to_building,True
"(456267.3179133036, 5734260.1578022875)","(456335.60861993796, 5734278.951623457)",70.82957240272712,775,Street_775,residential,supply,1516,70,plant_to_building,True
"(456352.18102706416, 5733746.952343152)","(456356.1617295187, 5733752.245515739)",6.622965201786454,683,Street_683,residential,supply,1523,70,plant_to_building,True
"(456323.2313484241, 5734114.9019776)","(456348.3876985325, 5734164.6016046)",55.7036343051173,449,Street_449,residential,supply,1528,70,plant_to_building,True
"(456320.59329824185, 5734710.657375274)","(456325.42283857067, 5734700.905522318)",10.882237631795574,986,Street_986,residential,supply,1530,70,plant_to_building,True
"(456325.42283857067, 5734700.905522318)","(456332.48950322595, 5734692.847135335)",10.71799188788057,986,Street_986,residential,supply,1530,70,plant_to_building,True
"(456332.48950322595, 5734692.847135335)","(456343.8820938973, 5734687.787688156)",12.465517557166795,986,Street_986,residential,supply,1530,70,plant_to_building,True
"(456343.8820938973, 5734687.787688156)","(456349.745032807, 5734687.934777415)",5.864783705210262,986,Street_986,residential,supply,1530,70,plant_to_building,True
"(456349.745032807, 5734687.934777415)","(456357.06071963476, 5734688.118322661)",7.317988973692734,986,Street_986,residential,supply,1530,70,plant_to_building,True
"(456324.8794418819, 5733992.951724474)","(456326.0318555378, 5733991.317844231)",1.999405382813071,1076,Street_1076,residential,supply,1544,70,plant_to_building,True
"(456306.5223912336, 5734770.431878183)","(456323.88290621695, 5734773.20408111)",17.58046044773033,762,Street_762,residential,supply,1549,70,plant_to_building,True
"(456323.88290621695, 5734773.20408111)","(456338.63546017045, 5734776.779904836)",15.179735289893749,762,Street_762,residential,supply,1549,70,plant_to_building,True
"(456338.63546017045, 5734776.779904836)","(456354.33046386536, 5734781.593321562)",16.416519776159657,762,Street_762,residential,supply,1549,70,plant_to_building,True
"(456335.60861993796, 5734278.951623457)","(456352.093140382, 5734279.909818562)",16.51234544607146,775,Street_775,residential,supply,1553,70,plant_to_building,True
"(456328.7612090092, 5734181.844833702)","(456337.76495073474, 5734177.384482982)",10.047989530608122,1067,Street_1067,residential,supply,1558,70,plant_to_building,True
"(456326.0318555378, 5733991.317844231)","(456349.5629734482, 5734005.561927239)",27.506497611888733,1076,Street_1076,residential,supply,1560,70,plant_to_building,True
"(456301.98312081734, 5733659.697947348)","(456363.3600321561, 5733738.50246884)",99.88632465546836,902,Street_902,residential,supply,1582,70,plant_to_building,True
"(456369.0730674924, 5733626.627439765)","(456403.4307550562, 5733672.833014946)",57.57956123969042,460,Street_460,residential,supply,1587,70,plant_to_building,True
"(456337.76495073474, 5734177.384482982)","(456345.1672679247, 5734173.716608003)",8.261210967001187,1068,Street_1068,residential,supply,1588,70,plant_to_building,True
"(456359.8411149819, 5733741.091135939)","(456409.34853660525, 5733805.406369522)",81.16300922648597,681,Street_681,residential,supply,1602,70,plant_to_building,True
"(456375.0983204496, 5734095.788779995)","(456381.9162166678, 5734092.370719966)",7.626719033112339,447,Street_447,residential,supply,1609,70,plant_to_building,True
"(456381.9162166678, 5734092.370719966)","(456388.7438116546, 5734105.213677155)",14.545019858030107,114,Street_114,residential,supply,1609,70,plant_to_building,True
"(456367.0774094549, 5734079.864126926)","(456342.5583036698, 5734031.237766991)",54.45832745340335,292,Street_292,residential,supply,1613,70,plant_to_building,True
"(456342.5583036698, 5734031.237766991)","(456354.4415736467, 5734025.273193429)",13.29617400313806,292,Street_292,residential,supply,1613,70,plant_to_building,True
"(456305.23866443784, 5733980.776147361)","(456426.1380664829, 5733920.41222688)",135.1313002626833,787,Street_787,residential,supply,1622,70,plant_to_building,True
"(456350.78006159037, 5734008.99935088)","(456426.9958539215, 5734056.232710318)",89.66513951592557,846,Street_846,residential,supply,1628,70,plant_to_building,True
"(456426.9958539215, 5734056.232710318)","(456465.7433250111, 5734077.241622753)",44.07653477272231,1001,Street_1001,residential,supply,1628,70,plant_to_building,True
"(456465.7433250111, 5734077.241622753)","(456467.3034595226, 5734104.40039019)",27.203541467444648,1003,Street_1003,residential,supply,1628,70,plant_to_building,True
"(456467.3034595226, 5734104.40039019)","(456468.1081224612, 5734118.430022868)",14.052689263322357,1003,Street_1003,residential,supply,1628,70,plant_to_building,True
"(456468.1081224612, 5734118.430022868)","(456472.58491343755, 5734196.326651929)",78.02516566117394,436,Street_436,residential,supply,1628,70,plant_to_building,True
"(456472.58491343755, 5734196.326651929)","(456473.77105868305, 5734216.959752593)",20.66716680060969,748,Street_748,residential,supply,1628,70,plant_to_building,True
"(456473.77105868305, 5734216.959752593)","(456475.93360563886, 5734251.532025726)",34.639842362180694,1104,Street_1104,residential,supply,1628,70,plant_to_building,True
"(456475.93360563886, 5734251.532025726)","(456474.036807519, 5734289.220324251)",37.73599990511527,1104,Street_1104,residential,supply,1628,70,plant_to_building,True
"(456474.036807519, 5734289.220324251)","(456469.42225898826, 5734299.170365038)",10.968015764688806,1103,Street_1103,residential,supply,1628,70,plant_to_building,True
"(456469.42225898826, 5734299.170365038)","(456460.93330970523, 5734304.082053377)",9.807494189084021,491,Street_491,residential,supply,1628,70,plant_to_building,True
"(456460.93330970523, 5734304.082053377)","(456415.5491777131, 5734295.243043298)",46.23686338693071,775,Street_775,residential,supply,1628,70,plant_to_building,True
"(456415.5491777131, 5734295.243043298)","(456363.9886216225, 5734284.978673055)",52.572314395124494,775,Street_775,residential,supply,1628,70,plant_to_building,True
"(456328.7612090092, 5734181.844833702)","(456423.82341284776, 5734204.912341237)",97.82092057698637,977,Street_977,residential,supply,1632,70,plant_to_building,True
"(456381.9162166678, 5734092.370719966)","(456386.9814738291, 5734089.824282032)",5.6693188530028635,292,Street_292,residential,supply,1642,70,plant_to_building,True
"(456369.0730674924, 5733626.627439765)","(456386.34904585214, 5733618.291639899)",19.18189218242687,1025,Street_1025,residential,supply,1658,70,plant_to_building,True
"(456386.34904585214, 5733618.291639899)","(456397.7196806416, 5733612.798770865)",12.627863862675738,1026,Street_1026,residential,supply,1658,70,plant_to_building,True
"(456388.7438116546, 5734105.213677155)","(456416.37107808795, 5734091.160323195)",30.996170861805915,114,Street_114,residential,supply,1660,70,plant_to_building,True
"(456416.37107808795, 5734091.160323195)","(456428.6611606045, 5734117.058355176)",28.66625522698602,114,Street_114,residential,supply,1661,70,plant_to_building,True
"(456428.6611606045, 5734117.058355176)","(456420.49573522643, 5734121.099752178)",9.110821112111369,114,Street_114,residential,supply,1661,70,plant_to_building,True
"(456420.49573522643, 5734121.099752178)","(456404.56974374293, 5734128.901018701)",17.73406225550227,114,Street_114,residential,supply,1661,70,plant_to_building,True
"(456404.56974374293, 5734128.901018701)","(456404.7801689346, 5734136.462495407)",7.5644040574684155,117,Street_117,residential,supply,1661,70,plant_to_building,True
"(456349.5629734482, 5734005.561927239)","(456428.0234672108, 5734054.5331985075)",92.48910471557434,1076,Street_1076,residential,supply,1663,70,plant_to_building,True
"(456363.3600321561, 5733738.50246884)","(456413.6497383993, 5733803.077905145)",81.84767270925475,901,Street_901,residential,supply,1665,70,plant_to_building,True
"(456426.1380664829, 5733920.41222688)","(456445.3594541093, 5733958.329350943)",42.5108226158372,535,Street_535,residential,supply,1673,70,plant_to_building,True
"(456386.34904585214, 5733618.291639899)","(456406.70756619755, 5733662.204915229)",48.40294516753857,1027,Street_1027,residential,supply,1678,70,plant_to_building,True
"(456403.4307550562, 5733672.833014946)","(456406.57991837786, 5733668.990738987)",4.9679285597634895,1027,Street_1027,residential,supply,1679,70,plant_to_building,True
"(456413.6497383993, 5733803.077905145)","(456441.57791937876, 5733787.698539276)",31.88272553200676,626,Street_626,residential,supply,1686,70,plant_to_building,True
"(456428.0234672108, 5734054.5331985075)","(456447.67583805654, 5734021.829879689)",38.15393481150434,1074,Street_1074,residential,supply,1689,70,plant_to_building,True
"(456357.06071963476, 5734688.118322661)","(456403.935148338, 5734693.306796767)",47.16070747771048,986,Street_986,residential,supply,1692,70,plant_to_building,True
"(456403.935148338, 5734693.306796767)","(456466.39116483286, 5734694.979697517)",62.478417020045,986,Street_986,residential,supply,1692,70,plant_to_building,True
"(456409.34853660525, 5733805.406369522)","(456477.86308437615, 5733894.182960672)",112.14065450353564,722,Street_722,residential,supply,1712,70,plant_to_building,True
"(456397.7196806416, 5733612.798770865)","(456443.3823257512, 5733590.870487571)",50.65497770855723,1026,Street_1026,residential,supply,1713,70,plant_to_building,True
"(456443.3823257512, 5733590.870487571)","(456419.4104782026, 5733539.447290211)",56.73618511667783,947,Street_947,residential,supply,1713,70,plant_to_building,True
"(456404.56974374293, 5734128.901018701)","(456420.67117733345, 5734121.431908639)",17.749472352142057,117,Street_117,residential,supply,1723,70,plant_to_building,True
"(456420.67117733345, 5734121.431908639)","(456426.1771324949, 5734125.14366153)",6.64022979730735,117,Street_117,residential,supply,1723,70,plant_to_building,True
"(456426.1771324949, 5734125.14366153)","(456432.29085890733, 5734137.670301647)",13.938951297385138,117,Street_117,residential,supply,1723,70,plant_to_building,True
"(456428.0234672108, 5734054.5331985075)","(456440.8995923723, 5734061.996212522)",14.882579660400848,1075,Street_1075,residential,supply,1724,70,plant_to_building,True
"(456472.58491343755, 5734196.326651929)","(456476.00076557195, 5734196.219265845)",3.417539696218416,534,Street_534,residential,supply,1728,70,plant_to_building,True
"(456476.00076557195, 5734196.219265845)","(456475.12418709154, 5734180.254937931)",15.98837563884307,533,Street_533,residential,supply,1728,70,plant_to_building,True
"(456447.67583805654, 5734021.829879689)","(456460.0772520334, 5734045.435788773)",26.665221024885383,1074,Street_1074,residential,supply,1735,70,plant_to_building,True
"(456460.0772520334, 5734045.435788773)","(456483.37836088764, 5734031.542568415)",27.128642534080477,423,Street_423,residential,supply,1735,70,plant_to_building,True
"(456483.37836088764, 5734031.542568415)","(456465.4009834531, 5734000.12120605)",36.20066452890663,320,Street_320,residential,supply,1735,70,plant_to_building,True
"(456466.39116483286, 5734694.979697517)","(456498.5937893351, 5734693.989486766)",32.21784508876982,986,Street_986,residential,supply,1750,70,plant_to_building,True
"(456498.5937893351, 5734693.989486766)","(456526.10386286926, 5734693.084493316)",27.524955204316576,986,Street_986,residential,supply,1750,70,plant_to_building,True
"(456526.10386286926, 5734693.084493316)","(456523.4406679614, 5734664.422555216)",28.78540086176702,801,Street_801,residential,supply,1750,70,plant_to_building,True
"(456523.4406679614, 5734664.422555216)","(456424.2433782868, 5734634.626584987)",103.57558650881205,801,Street_801,residential,supply,1750,70,plant_to_building,True
"(456403.4307550562, 5733672.833014946)","(456475.0918833298, 5733769.234609032)",120.11904365125183,384,Street_384,residential,supply,1751,70,plant_to_building,True
"(456354.33046386536, 5734781.593321562)","(456367.9480997008, 5734787.214489914)",14.732193977301643,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456367.9480997008, 5734787.214489914)","(456380.2186856634, 5734794.293292961)",14.166041523732325,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456380.2186856634, 5734794.293292961)","(456393.7938698236, 5734803.785531743)",16.56466788331448,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456393.7938698236, 5734803.785531743)","(456411.80681344966, 5734818.856246678)",23.486008318113136,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456411.80681344966, 5734818.856246678)","(456435.0379728789, 5734843.569568558)",33.91806372343306,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456435.0379728789, 5734843.569568558)","(456457.79930889106, 5734864.260710935)",30.760393202008252,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456457.79930889106, 5734864.260710935)","(456480.00054571196, 5734879.26207206)",26.794323129809456,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456480.00054571196, 5734879.26207206)","(456498.8042482329, 5734888.464694444)",20.934839078347444,762,Street_762,residential,supply,1758,70,plant_to_building,True
"(456413.6497383993, 5733803.077905145)","(456481.8271717447, 5733891.990937174)",112.04324915983092,1092,Street_1092,residential,supply,1777,70,plant_to_building,True
"(456483.37836088764, 5734031.542568415)","(456485.31500507484, 5734030.391337337)",2.2529810704374995,321,Street_321,residential,supply,1781,70,plant_to_building,True
"(456485.31500507484, 5734030.391337337)","(456487.32838796836, 5734026.9370877035)",3.9981934928532903,321,Street_321,residential,supply,1781,70,plant_to_building,True
"(456487.32838796836, 5734026.9370877035)","(456505.19289529626, 5734016.550049408)",20.664732919004756,321,Street_321,residential,supply,1781,70,plant_to_building,True
"(456505.19289529626, 5734016.550049408)","(456488.2373006566, 5733987.533362454)",33.6074442854765,691,Street_691,residential,supply,1781,70,plant_to_building,True
"(456179.6123251944, 5734488.28669696)","(456180.8410932891, 5734483.548934815)",4.8945133742669,982,Street_982,residential,supply,1782,70,plant_to_building,True
"(456180.8410932891, 5734483.548934815)","(456213.1878267514, 5734491.831836328)",33.390382195267875,952,Street_952,residential,supply,1782,70,plant_to_building,True
"(456213.1878267514, 5734491.831836328)","(456218.13713101053, 5734491.088075225)",5.004876944289169,952,Street_952,residential,supply,1782,70,plant_to_building,True
"(456218.13713101053, 5734491.088075225)","(456223.8102314262, 5734492.618139949)",5.875811976594932,952,Street_952,residential,supply,1782,70,plant_to_building,True
"(456223.8102314262, 5734492.618139949)","(456225.18136723933, 5734493.92979656)",1.8974868862055165,952,Street_952,residential,supply,1782,70,plant_to_building,True
"(456225.18136723933, 5734493.92979656)","(456392.301435647, 5734539.060531249)",173.1066159284598,810,Street_810,residential,supply,1782,70,plant_to_building,True
"(456392.301435647, 5734539.060531249)","(456408.17083414004, 5734491.396636628)",50.23628826888793,810,Street_810,residential,supply,1782,70,plant_to_building,True
"(456408.17083414004, 5734491.396636628)","(456447.9376785788, 5734500.562211088)",40.809431162440006,810,Street_810,residential,supply,1782,70,plant_to_building,True
"(456447.9376785788, 5734500.562211088)","(456464.1358570817, 5734456.521596223)",46.925011928401936,810,Street_810,residential,supply,1787,70,plant_to_building,True
"(456464.1358570817, 5734456.521596223)","(456505.3424233405, 5734459.746883577)",41.332597079717075,810,Street_810,residential,supply,1787,70,plant_to_building,True
"(456465.7433250111, 5734077.241622753)","(456482.13375807274, 5734086.409466689)",18.780193246689418,1004,Street_1004,residential,supply,1805,70,plant_to_building,True
"(456482.13375807274, 5734086.409466689)","(456489.159284301, 5734091.832141798)",8.874876005697084,1004,Street_1004,residential,supply,1805,70,plant_to_building,True
"(456489.159284301, 5734091.832141798)","(456490.39800687344, 5734116.958276048)",25.156650332988637,1004,Street_1004,residential,supply,1805,70,plant_to_building,True
"(456490.39800687344, 5734116.958276048)","(456502.25987519574, 5734116.510992381)",11.870298343970966,860,Street_860,residential,supply,1806,70,plant_to_building,True
"(456468.1081224612, 5734118.430022868)","(456483.19395769335, 5734117.231859957)",15.13334130370673,573,Street_573,residential,supply,1810,70,plant_to_building,True
"(456483.19395769335, 5734117.231859957)","(456487.4871640417, 5734205.062475017)",87.93547954403037,570,Street_570,residential,supply,1810,70,plant_to_building,True
"(456505.19289529626, 5734016.550049408)","(456519.2249904312, 5734008.398421058)",16.228023250892146,601,Street_601,residential,supply,1826,70,plant_to_building,True
"(456502.25987519574, 5734116.510992381)","(456532.4495847323, 5734113.002511764)",30.39289387571437,860,Street_860,residential,supply,1828,70,plant_to_building,True
"(456532.4495847323, 5734113.002511764)","(456535.25155043014, 5734184.907493879)",71.95955436737215,973,Street_973,residential,supply,1828,70,plant_to_building,True
"(456443.3823257512, 5733590.870487571)","(456494.116757398, 5733694.093515378)",115.01728576308491,949,Street_949,residential,supply,1832,70,plant_to_building,True
