start_node,end_node,length_m,street_id,street_name,highway_type,pipe_type,building_served,temperature_c,flow_direction,follows_street
"(455366.5696228114, 5733697.44311528)","(455344.6086371101, 5733645.88470677)",56.040649363212005,945,Street_945,residential,return,0,40,building_to_plant,True
"(455344.6086371101, 5733645.88470677)","(455329.53173704137, 5733638.888884432)",16.62090388254236,945,Street_945,residential,return,0,40,building_to_plant,True
"(455329.53173704137, 5733638.888884432)","(455335.38582805457, 5733633.442536527)",7.9958168492340755,877,Street_877,residential,return,0,40,building_to_plant,True
"(455335.38582805457, 5733633.442536527)","(455339.66519487277, 5733629.467210975)",5.840906917167794,877,Street_877,residential,return,0,40,building_to_plant,True
"(455339.66519487277, 5733629.467210975)","(455392.2089670931, 5733582.932031554)",70.1881109791919,20,Street_20,residential,return,0,40,building_to_plant,True
"(455392.2089670931, 5733582.932031554)","(455416.241593322, 5733560.507543706)",32.86981561702452,20,Street_20,residential,return,0,40,building_to_plant,True
"(455416.241593322, 5733560.507543706)","(455420.02810992027, 5733556.992675121)",5.16643098486887,643,Street_643,residential,return,0,40,building_to_plant,True
"(455420.02810992027, 5733556.992675121)","(455428.7857257062, 5733548.862455844)",11.949740572329251,643,Street_643,residential,return,0,40,building_to_plant,True
"(455428.7857257062, 5733548.862455844)","(455444.36171148205, 5733531.885134924)",23.03998173830822,643,Street_643,residential,return,0,40,building_to_plant,True
"(455444.36171148205, 5733531.885134924)","(455455.33786536125, 5733522.467368998)",14.462719973345045,709,Street_709,residential,return,0,40,building_to_plant,True
"(455455.33786536125, 5733522.467368998)","(455471.0279336721, 5733509.003839761)",20.674739734888206,708,Street_708,residential,return,0,40,building_to_plant,True
"(455471.0279336721, 5733509.003839761)","(455569.90445706557, 5733424.133343258)",130.3056716150613,898,Street_898,residential,return,0,40,building_to_plant,True
"(455569.90445706557, 5733424.133343258)","(455622.03338414856, 5733379.3950209)",68.69455965504238,898,Street_898,residential,return,0,40,building_to_plant,True
"(455622.03338414856, 5733379.3950209)","(455696.0094877049, 5733330.249593952)",88.81293198253526,898,Street_898,residential,return,0,40,building_to_plant,True
"(455415.6932005465, 5733798.767920508)","(455366.5696228114, 5733697.44311528)",112.60480471097209,943,Street_943,residential,return,9,40,building_to_plant,True
"(455420.12287048984, 5733801.642804559)","(455415.6932005465, 5733798.767920508)",5.280808093014163,943,Street_943,residential,return,15,40,building_to_plant,True
"(455420.9902056796, 5733832.555740782)","(455420.12287048984, 5733801.642804559)",30.925101394216664,824,Street_824,residential,return,27,40,building_to_plant,True
"(455426.5819437253, 5733841.938141563)","(455420.9902056796, 5733832.555740782)",10.922315632925857,824,Street_824,residential,return,28,40,building_to_plant,True
"(455434.35024794855, 5733868.719156868)","(455424.12399477337, 5733859.044095437)",14.077750803740564,586,Street_586,residential,return,39,40,building_to_plant,True
"(455424.12399477337, 5733859.044095437)","(455385.4773000624, 5733822.837735085)",52.95722370022912,586,Street_586,residential,return,39,40,building_to_plant,True
"(455385.4773000624, 5733822.837735085)","(455360.10459768935, 5733799.060185933)",34.77277483033128,586,Street_586,residential,return,39,40,building_to_plant,True
"(455360.10459768935, 5733799.060185933)","(455269.6938414233, 5733714.352476981)",123.89310232816086,586,Street_586,residential,return,39,40,building_to_plant,True
"(455269.6938414233, 5733714.352476981)","(455258.1569195766, 5733704.856225812)",14.942534990959373,586,Street_586,residential,return,39,40,building_to_plant,True
"(455258.1569195766, 5733704.856225812)","(455271.155216177, 5733693.128839597)",17.506778742612944,417,Street_417,residential,return,39,40,building_to_plant,True
"(455271.155216177, 5733693.128839597)","(455320.288383398, 5733647.479614962)",67.0665328681958,417,Street_417,residential,return,39,40,building_to_plant,True
"(455320.288383398, 5733647.479614962)","(455329.53173704137, 5733638.888884432)",12.619042658600097,417,Street_417,residential,return,39,40,building_to_plant,True
"(455518.1623455527, 5733624.328203119)","(455479.2222251189, 5733560.51762487)",74.7537482399478,974,Street_974,residential,return,56,40,building_to_plant,True
"(455479.2222251189, 5733560.51762487)","(455459.5582580593, 5733531.316932321)",35.20443219087092,976,Street_976,residential,return,56,40,building_to_plant,True
"(455459.5582580593, 5733531.316932321)","(455458.15054610535, 5733526.70241554)",4.824460391051724,976,Street_976,residential,return,56,40,building_to_plant,True
"(455458.15054610535, 5733526.70241554)","(455455.33786536125, 5733522.467368998)",5.083974054148332,908,Street_908,residential,return,56,40,building_to_plant,True
"(455526.7622399238, 5733897.710498418)","(455545.6895882978, 5733891.370370382)",19.96100548504177,145,Street_145,residential,return,63,40,building_to_plant,True
"(455545.6895882978, 5733891.370370382)","(455564.4918555405, 5733887.278166999)",19.24243700771953,145,Street_145,residential,return,63,40,building_to_plant,True
"(455564.4918555405, 5733887.278166999)","(455589.59763511625, 5733878.603571947)",26.562167973071503,145,Street_145,residential,return,63,40,building_to_plant,True
"(455589.59763511625, 5733878.603571947)","(455604.5732612812, 5733871.886987581)",16.41285729465993,145,Street_145,residential,return,63,40,building_to_plant,True
"(455604.5732612812, 5733871.886987581)","(455615.8492514248, 5733863.645903586)",13.966510628032239,145,Street_145,residential,return,63,40,building_to_plant,True
"(455615.8492514248, 5733863.645903586)","(455645.1643547983, 5733842.232575093)",36.302974023508845,145,Street_145,residential,return,63,40,building_to_plant,True
"(455645.1643547983, 5733842.232575093)","(455649.24026998936, 5733836.312863924)",7.187215384151194,81,Street_81,residential,return,63,40,building_to_plant,True
"(455649.24026998936, 5733836.312863924)","(455614.1084180892, 5733780.487064152)",65.96034367762306,960,Street_960,residential,return,63,40,building_to_plant,True
"(455614.1084180892, 5733780.487064152)","(455577.5984706993, 5733721.125576862)",69.6904759037022,959,Street_959,residential,return,63,40,building_to_plant,True
"(455577.5984706993, 5733721.125576862)","(455518.1623455527, 5733624.328203119)",113.5886637651041,802,Street_802,residential,return,63,40,building_to_plant,True
"(455545.5007906316, 5733937.230191066)","(455566.72750801523, 5733914.553103469)",31.061613492386385,1098,Street_1098,residential,return,85,40,building_to_plant,True
"(455566.72750801523, 5733914.553103469)","(455579.6487061671, 5733897.199197493)",21.63597500299592,996,Street_996,residential,return,85,40,building_to_plant,True
"(455579.6487061671, 5733897.199197493)","(455600.87783396576, 5733880.239213135)",27.17198808509315,129,Street_129,residential,return,85,40,building_to_plant,True
"(455600.87783396576, 5733880.239213135)","(455614.12763838045, 5733877.430755732)",13.544177716441796,129,Street_129,residential,return,85,40,building_to_plant,True
"(455614.12763838045, 5733877.430755732)","(455626.36327830615, 5733869.203481566)",14.744454028054983,129,Street_129,residential,return,85,40,building_to_plant,True
"(455626.36327830615, 5733869.203481566)","(455640.12281423557, 5733854.511753254)",20.128877509736903,129,Street_129,residential,return,85,40,building_to_plant,True
"(455640.12281423557, 5733854.511753254)","(455645.16109954234, 5733847.348961413)",8.7572773043958,129,Street_129,residential,return,85,40,building_to_plant,True
"(455645.16109954234, 5733847.348961413)","(455645.1643547983, 5733842.232575093)",5.11638735507459,118,Street_118,residential,return,85,40,building_to_plant,True
"(455575.7093833811, 5733807.47522157)","(455614.1084180892, 5733780.487064152)",46.9344916592503,961,Street_961,residential,return,92,40,building_to_plant,True
"(455581.53770698025, 5733936.8343175715)","(455566.72750801523, 5733914.553103469)",26.754336008396532,998,Street_998,residential,return,109,40,building_to_plant,True
"(455587.8180970608, 5733946.077348065)","(455581.53770698025, 5733936.8343175715)",11.174833880683854,998,Street_998,residential,return,110,40,building_to_plant,True
"(455611.9180637346, 5733965.852013578)","(455587.8180970608, 5733946.077348065)",31.174441291437823,998,Street_998,residential,return,129,40,building_to_plant,True
"(455647.1528010921, 5733561.671888208)","(455770.57793413557, 5733501.681591145)",137.23191760134122,494,Street_494,residential,return,159,40,building_to_plant,True
"(455770.57793413557, 5733501.681591145)","(455780.48369569186, 5733496.867539587)",11.0135918031664,897,Street_897,residential,return,159,40,building_to_plant,True
"(455780.48369569186, 5733496.867539587)","(455739.03693548276, 5733416.215288505)",90.67866086627572,898,Street_898,residential,return,159,40,building_to_plant,True
"(455739.03693548276, 5733416.215288505)","(455696.0094877049, 5733330.249593952)",96.1325226044425,898,Street_898,residential,return,159,40,building_to_plant,True
"(455642.8713082458, 5734027.0311691435)","(455660.62699778116, 5734031.9132879125)",18.414657057632073,524,Street_524,residential,return,165,40,building_to_plant,True
"(455660.62699778116, 5734031.9132879125)","(455669.69678257674, 5734046.748728488)",17.38825158826201,524,Street_524,residential,return,165,40,building_to_plant,True
"(455669.69678257674, 5734046.748728488)","(455677.52773573407, 5734052.596971454)",9.773728722808912,524,Street_524,residential,return,165,40,building_to_plant,True
"(455677.52773573407, 5734052.596971454)","(455688.01168972417, 5734057.142788686)",11.4270619833404,524,Street_524,residential,return,165,40,building_to_plant,True
"(455688.01168972417, 5734057.142788686)","(455677.25535330595, 5734000.479246101)",57.67543525079852,1029,Street_1029,residential,return,165,40,building_to_plant,True
"(455677.25535330595, 5734000.479246101)","(455661.4420496714, 5733916.7324332055)",85.2266932483928,1028,Street_1028,residential,return,165,40,building_to_plant,True
"(455661.4420496714, 5733916.7324332055)","(455649.2359504724, 5733857.768236361)",60.21432858644083,299,Street_299,residential,return,165,40,building_to_plant,True
"(455649.2359504724, 5733857.768236361)","(455645.16109954234, 5733847.348961413)",11.187747787448382,299,Street_299,residential,return,165,40,building_to_plant,True
"(455702.3234306047, 5733800.019999536)","(455755.9127301398, 5733768.60604326)",62.11803018110494,739,Street_739,residential,return,198,40,building_to_plant,True
"(455755.9127301398, 5733768.60604326)","(455873.9354460023, 5733707.809240766)",132.76148783823413,738,Street_738,residential,return,198,40,building_to_plant,True
"(455873.9354460023, 5733707.809240766)","(455848.90002005995, 5733656.942997681)",56.693449689407906,1079,Street_1079,residential,return,198,40,building_to_plant,True
"(455848.90002005995, 5733656.942997681)","(455841.7054417238, 5733642.624677919)",16.024239084755138,1077,Street_1077,residential,return,198,40,building_to_plant,True
"(455841.7054417238, 5733642.624677919)","(455820.2710856481, 5733599.4126506075)",48.23599200529721,610,Street_610,residential,return,198,40,building_to_plant,True
"(455820.2710856481, 5733599.4126506075)","(455770.57793413557, 5733501.681591145)",109.63926892752295,609,Street_609,residential,return,198,40,building_to_plant,True
"(455653.1078743674, 5733839.660046751)","(455734.68544257863, 5733789.8141407715)",95.60080532162758,499,Street_499,residential,return,200,40,building_to_plant,True
"(455734.68544257863, 5733789.8141407715)","(455759.33760692837, 5733774.99364261)",28.764150828677828,499,Street_499,residential,return,200,40,building_to_plant,True
"(455759.33760692837, 5733774.99364261)","(455755.9127301398, 5733768.60604326)",7.247841504367229,737,Street_737,residential,return,200,40,building_to_plant,True
"(455698.1265812555, 5733659.590703822)","(455820.2710856481, 5733599.4126506075)",136.16415843371308,756,Street_756,residential,return,205,40,building_to_plant,True
"(455697.9027673028, 5733999.797030042)","(455677.25535330595, 5734000.479246101)",20.658681553032064,1030,Street_1030,residential,return,220,40,building_to_plant,True
"(455712.0168689955, 5734067.030838733)","(455700.0286115025, 5734061.752997901)",13.098622887899326,523,Street_523,residential,return,256,40,building_to_plant,True
"(455700.0286115025, 5734061.752997901)","(455688.01168972417, 5734057.142788686)",12.870914421145908,523,Street_523,residential,return,256,40,building_to_plant,True
"(455749.41773739824, 5733998.087209461)","(455697.9027673028, 5733999.797030042)",51.543337400193344,1030,Street_1030,residential,return,286,40,building_to_plant,True
"(455747.09859008505, 5734052.30761382)","(455741.7715638464, 5734069.805663437)",18.290952652606638,502,Street_502,residential,return,298,40,building_to_plant,True
"(455741.7715638464, 5734069.805663437)","(455712.0168689955, 5734067.030838733)",29.88380025711765,523,Street_523,residential,return,298,40,building_to_plant,True
"(455767.5961647739, 5734053.451090125)","(455760.3462553946, 5734075.225935216)",22.95005587645628,907,Street_907,residential,return,315,40,building_to_plant,True
"(455760.3462553946, 5734075.225935216)","(455741.7715638464, 5734069.805663437)",19.349380152163974,501,Street_501,residential,return,315,40,building_to_plant,True
"(455807.74184755306, 5733549.90507951)","(455780.48369569186, 5733496.867539587)",59.63210111955627,899,Street_899,residential,return,335,40,building_to_plant,True
"(455821.06830623886, 5733877.557368377)","(455759.33760692837, 5733774.99364261)",119.7079658197603,497,Street_497,residential,return,349,40,building_to_plant,True
"(455765.13000420964, 5734230.810182243)","(455765.54094053374, 5734250.8715975685)",20.06562367679421,1011,Street_1011,residential,return,358,40,building_to_plant,True
"(455765.54094053374, 5734250.8715975685)","(455769.25027218985, 5734271.604755409)",21.062359207279446,1011,Street_1011,residential,return,358,40,building_to_plant,True
"(455769.25027218985, 5734271.604755409)","(455772.40127610473, 5734296.358050561)",24.95304483484384,1011,Street_1011,residential,return,358,40,building_to_plant,True
"(455772.40127610473, 5734296.358050561)","(455766.05741709186, 5734296.302555461)",6.3441017395149775,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455766.05741709186, 5734296.302555461)","(455761.0598412094, 5734292.353479277)",6.3695343164691085,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455761.0598412094, 5734292.353479277)","(455756.53101467085, 5734284.407303891)",9.146145258212592,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455756.53101467085, 5734284.407303891)","(455751.6998482556, 5734270.335280601)",14.878239425817986,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455751.6998482556, 5734270.335280601)","(455747.3109655268, 5734260.252359459)",10.996708160091977,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455747.3109655268, 5734260.252359459)","(455743.3905782839, 5734257.139144454)",5.0061505971667914,1012,Street_1012,residential,return,358,40,building_to_plant,True
"(455743.3905782839, 5734257.139144454)","(455745.4617158719, 5734268.176725381)",11.230218324953976,426,Street_426,residential,return,358,40,building_to_plant,True
"(455745.4617158719, 5734268.176725381)","(455748.43175997166, 5734315.521438564)",47.43778060097825,426,Street_426,residential,return,358,40,building_to_plant,True
"(455748.43175997166, 5734315.521438564)","(455749.59300680854, 5734361.258165104)",45.75146608387313,426,Street_426,residential,return,358,40,building_to_plant,True
"(455749.59300680854, 5734361.258165104)","(455752.39344999235, 5734573.0842690095)",211.84461470070232,426,Street_426,residential,return,358,40,building_to_plant,True
"(455752.39344999235, 5734573.0842690095)","(455755.2147713535, 5734616.0925270505)",43.10069737189618,426,Street_426,residential,return,358,40,building_to_plant,True
"(455755.2147713535, 5734616.0925270505)","(455763.2284690041, 5734679.7653059745)",64.17508960600576,426,Street_426,residential,return,358,40,building_to_plant,True
"(455763.2284690041, 5734679.7653059745)","(455754.5617599416, 5734680.008307179)",8.67011508343902,314,Street_314,residential,return,358,40,building_to_plant,True
"(455754.5617599416, 5734680.008307179)","(455751.99581301183, 5734629.145297028)",50.92769271524755,75,Street_75,residential,return,358,40,building_to_plant,True
"(455751.99581301183, 5734629.145297028)","(455747.48763316113, 5734571.692582849)",57.62931590837213,75,Street_75,residential,return,358,40,building_to_plant,True
"(455747.48763316113, 5734571.692582849)","(455745.0807999939, 5734436.86424691)",134.84981652923415,75,Street_75,residential,return,358,40,building_to_plant,True
"(455745.0807999939, 5734436.86424691)","(455743.703597269, 5734359.49695925)",77.37954437196748,75,Street_75,residential,return,358,40,building_to_plant,True
"(455743.703597269, 5734359.49695925)","(455742.68696263264, 5734296.452318699)",63.05283695623211,75,Street_75,residential,return,358,40,building_to_plant,True
"(455742.68696263264, 5734296.452318699)","(455740.5962125746, 5734268.26398331)",28.2657652965977,75,Street_75,residential,return,358,40,building_to_plant,True
"(455740.5962125746, 5734268.26398331)","(455736.73403641145, 5734247.432085973)",21.18689102661984,75,Street_75,residential,return,358,40,building_to_plant,True
"(455736.73403641145, 5734247.432085973)","(455733.651455484, 5734232.05449533)",15.683513610333486,75,Street_75,residential,return,358,40,building_to_plant,True
"(455733.651455484, 5734232.05449533)","(455727.73307243246, 5734208.960566603)",23.840234940267976,75,Street_75,residential,return,358,40,building_to_plant,True
"(455727.73307243246, 5734208.960566603)","(455724.0572681249, 5734197.558937914)",11.979510593813504,75,Street_75,residential,return,358,40,building_to_plant,True
"(455724.0572681249, 5734197.558937914)","(455720.0767643799, 5734187.617041647)",10.709141489104795,75,Street_75,residential,return,358,40,building_to_plant,True
"(455720.0767643799, 5734187.617041647)","(455712.30519846996, 5734168.0875126915)",21.0190327544673,75,Street_75,residential,return,358,40,building_to_plant,True
"(455712.30519846996, 5734168.0875126915)","(455703.582981976, 5734149.567385543)",20.471252286058352,75,Street_75,residential,return,358,40,building_to_plant,True
"(455703.582981976, 5734149.567385543)","(455694.6038488482, 5734132.4509713175)",19.328643710069286,75,Street_75,residential,return,358,40,building_to_plant,True
"(455694.6038488482, 5734132.4509713175)","(455690.91987331875, 5734126.410492881)",7.075242429818366,75,Street_75,residential,return,358,40,building_to_plant,True
"(455690.91987331875, 5734126.410492881)","(455683.67677055876, 5734115.184879098)",13.359526279007518,75,Street_75,residential,return,358,40,building_to_plant,True
"(455683.67677055876, 5734115.184879098)","(455672.7023807199, 5734099.609849563)",19.05305165474635,75,Street_75,residential,return,358,40,building_to_plant,True
"(455672.7023807199, 5734099.609849563)","(455662.23443478154, 5734085.898967225)",17.250106859036535,75,Street_75,residential,return,358,40,building_to_plant,True
"(455662.23443478154, 5734085.898967225)","(455650.539844299, 5734073.211059412)",17.255331095861447,75,Street_75,residential,return,358,40,building_to_plant,True
"(455650.539844299, 5734073.211059412)","(455611.618514428, 5734033.668660884)",55.4839724631716,75,Street_75,residential,return,358,40,building_to_plant,True
"(455611.618514428, 5734033.668660884)","(455497.95554792235, 5733927.35070326)",155.63668612563023,75,Street_75,residential,return,358,40,building_to_plant,True
"(455497.95554792235, 5733927.35070326)","(455478.57480330614, 5733909.7148625245)",26.20374286858815,75,Street_75,residential,return,358,40,building_to_plant,True
"(455478.57480330614, 5733909.7148625245)","(455434.35024794855, 5733868.719156868)",60.303061106946444,75,Street_75,residential,return,358,40,building_to_plant,True
"(455779.30277551414, 5734080.898739522)","(455760.3462553946, 5734075.225935216)",19.787126212278256,654,Street_654,residential,return,362,40,building_to_plant,True
"(455828.3528874858, 5733924.986588671)","(455821.06830623886, 5733877.557368377)",47.98537341322886,248,Street_248,residential,return,363,40,building_to_plant,True
"(455794.3213400813, 5734085.404953895)","(455779.30277551414, 5734080.898739522)",15.68002709280953,958,Street_958,residential,return,365,40,building_to_plant,True
"(455817.2639770868, 5734001.773603019)","(455826.4627077385, 5733969.192912894)",33.854364779507556,1087,Street_1087,residential,return,370,40,building_to_plant,True
"(455826.4627077385, 5733969.192912894)","(455827.4304259842, 5733944.948468061)",24.263750408172225,248,Street_248,residential,return,370,40,building_to_plant,True
"(455827.4304259842, 5733944.948468061)","(455828.3528874858, 5733924.986588671)",19.983182029259474,248,Street_248,residential,return,370,40,building_to_plant,True
"(455787.7891686074, 5734172.418144699)","(455777.3238467149, 5734173.0995435)",10.487481424933787,666,Street_666,residential,return,372,40,building_to_plant,True
"(455777.3238467149, 5734173.0995435)","(455765.74858590995, 5734172.367032664)",11.598415186034767,664,Street_664,residential,return,372,40,building_to_plant,True
"(455765.74858590995, 5734172.367032664)","(455755.09977973945, 5734167.878118386)",11.556272074296867,664,Street_664,residential,return,372,40,building_to_plant,True
"(455755.09977973945, 5734167.878118386)","(455750.9043601331, 5734171.963583583)",5.855985959075786,664,Street_664,residential,return,372,40,building_to_plant,True
"(455750.9043601331, 5734171.963583583)","(455750.60000391223, 5734180.530598019)",8.572419090308662,663,Street_663,residential,return,372,40,building_to_plant,True
"(455750.60000391223, 5734180.530598019)","(455753.2742969192, 5734190.294913195)",10.123916926754134,663,Street_663,residential,return,372,40,building_to_plant,True
"(455753.2742969192, 5734190.294913195)","(455751.5526736298, 5734204.891665658)",14.697930780012184,663,Street_663,residential,return,372,40,building_to_plant,True
"(455751.5526736298, 5734204.891665658)","(455753.6047504217, 5734207.4763017)",3.300206452491539,663,Street_663,residential,return,372,40,building_to_plant,True
"(455753.6047504217, 5734207.4763017)","(455763.8048327511, 5734209.611180186)",10.42110290123195,663,Street_663,residential,return,372,40,building_to_plant,True
"(455763.8048327511, 5734209.611180186)","(455767.1242557614, 5734216.600327368)",7.737360496162259,663,Street_663,residential,return,372,40,building_to_plant,True
"(455767.1242557614, 5734216.600327368)","(455766.4669504391, 5734221.922666133)",5.362773556782509,674,Street_674,residential,return,372,40,building_to_plant,True
"(455766.4669504391, 5734221.922666133)","(455765.13000420964, 5734230.810182243)",8.987511769840742,1011,Street_1011,residential,return,372,40,building_to_plant,True
"(455788.4217532986, 5734052.645329368)","(455779.30277551414, 5734080.898739522)",29.68856583206858,655,Street_655,residential,return,373,40,building_to_plant,True
"(455808.5517994681, 5734232.1306317765)","(455786.7427808561, 5734316.586303457)",87.2261071684767,1039,Street_1039,residential,return,374,40,building_to_plant,True
"(455786.7427808561, 5734316.586303457)","(455776.8341238954, 5734304.382940523)",15.719527653469232,1040,Street_1040,residential,return,374,40,building_to_plant,True
"(455776.8341238954, 5734304.382940523)","(455772.40127610473, 5734296.358050561)",9.16782408477087,1040,Street_1040,residential,return,374,40,building_to_plant,True
"(455773.2323261282, 5734208.660805198)","(455769.06414418056, 5734212.701526472)",5.805270808743182,662,Street_662,residential,return,384,40,building_to_plant,True
"(455769.06414418056, 5734212.701526472)","(455767.1242557614, 5734216.600327368)",4.354746318901892,662,Street_662,residential,return,384,40,building_to_plant,True
"(455837.17656830855, 5734258.084127825)","(455821.73902796005, 5734315.1112421)",59.07968698745345,67,Street_67,residential,return,391,40,building_to_plant,True
"(455821.73902796005, 5734315.1112421)","(455813.8364283603, 5734345.077922924)",30.991176810288895,548,Street_548,residential,return,391,40,building_to_plant,True
"(455813.8364283603, 5734345.077922924)","(455799.1655652242, 5734329.768640015)",21.203970579852093,1041,Street_1041,residential,return,391,40,building_to_plant,True
"(455799.1655652242, 5734329.768640015)","(455786.7427808561, 5734316.586303457)",18.113518945809346,1041,Street_1041,residential,return,391,40,building_to_plant,True
"(455810.5672581159, 5734049.64805814)","(455799.93907029135, 5734085.277779622)",37.18111656929331,957,Street_957,residential,return,395,40,building_to_plant,True
"(455799.93907029135, 5734085.277779622)","(455794.3213400813, 5734085.404953895)",5.619169512381277,958,Street_958,residential,return,395,40,building_to_plant,True
"(455818.195417279, 5734178.724651217)","(455803.68331905064, 5734173.691165286)",15.36024008963777,666,Street_666,residential,return,400,40,building_to_plant,True
"(455803.68331905064, 5734173.691165286)","(455787.7891686074, 5734172.418144699)",15.945049379907505,666,Street_666,residential,return,400,40,building_to_plant,True
"(455826.11598731985, 5734183.816003567)","(455839.8025882285, 5734188.3896478135)",14.430567075813798,662,Street_662,residential,return,415,40,building_to_plant,True
"(455839.8025882285, 5734188.3896478135)","(455847.9626457121, 5734193.2453607945)",9.495498232793894,662,Street_662,residential,return,415,40,building_to_plant,True
"(455847.9626457121, 5734193.2453607945)","(455851.17563460104, 5734197.554968585)",5.375501549712964,662,Street_662,residential,return,415,40,building_to_plant,True
"(455851.17563460104, 5734197.554968585)","(455852.04125396034, 5734202.5970010245)",5.115797884374524,662,Street_662,residential,return,415,40,building_to_plant,True
"(455852.04125396034, 5734202.5970010245)","(455849.2697032024, 5734208.482869432)",6.505762101209754,662,Street_662,residential,return,415,40,building_to_plant,True
"(455849.2697032024, 5734208.482869432)","(455844.8194813135, 5734210.279251901)",4.799110838039229,662,Street_662,residential,return,415,40,building_to_plant,True
"(455844.8194813135, 5734210.279251901)","(455773.2323261282, 5734208.660805198)",71.60544781825999,662,Street_662,residential,return,415,40,building_to_plant,True
"(455792.1080119887, 5733491.2153564915)","(455780.48369569186, 5733496.867539587)",12.925629699114532,1018,Street_1018,residential,return,422,40,building_to_plant,True
"(455821.47119239805, 5734084.766259576)","(455799.93907029135, 5734085.277779622)",21.538197119885695,956,Street_956,residential,return,431,40,building_to_plant,True
"(455838.8886629147, 5734242.37523851)","(455808.5517994681, 5734232.1306317765)",32.01995082595322,406,Street_406,residential,return,444,40,building_to_plant,True
"(455854.1779794977, 5733872.350842801)","(455821.06830623886, 5733877.557368377)",33.516538781389436,409,Street_409,residential,return,463,40,building_to_plant,True
"(455832.6560570223, 5734048.052818879)","(455821.47119239805, 5734084.766259576)",38.37939453041785,400,Street_400,residential,return,468,40,building_to_plant,True
"(455900.45579768607, 5734275.069692866)","(455837.17656830855, 5734258.084127825)",65.51923603324784,939,Street_939,residential,return,473,40,building_to_plant,True
"(455840.59455326205, 5734246.419995466)","(455838.8886629147, 5734242.37523851)",4.389774562955505,406,Street_406,residential,return,478,40,building_to_plant,True
"(455839.6473503521, 5733589.777451378)","(455830.57482365024, 5733594.339385785)",10.154899619800297,1050,Street_1050,residential,return,482,40,building_to_plant,True
"(455830.57482365024, 5733594.339385785)","(455807.74184755306, 5733549.90507951)",49.95750565834798,899,Street_899,residential,return,482,40,building_to_plant,True
"(455885.6842005972, 5734342.790632289)","(455886.1607160648, 5734333.365684685)",9.436985976547055,714,Street_714,residential,return,489,40,building_to_plant,True
"(455886.1607160648, 5734333.365684685)","(455821.73902796005, 5734315.1112421)",66.9580359059122,713,Street_713,residential,return,489,40,building_to_plant,True
"(455857.54690738604, 5733456.5508813085)","(455792.1080119887, 5733491.2153564915)",74.05318946904876,1018,Street_1018,residential,return,497,40,building_to_plant,True
"(455856.2436671589, 5733645.744990222)","(455845.7103477016, 5733623.8370156735)",24.30864388674214,697,Street_697,residential,return,499,40,building_to_plant,True
"(455845.7103477016, 5733623.8370156735)","(455830.57482365024, 5733594.339385785)",33.15409865069974,697,Street_697,residential,return,499,40,building_to_plant,True
"(455875.9592437836, 5734137.276137584)","(455708.5116804092, 5734084.45728937)",175.58051488332686,634,Street_634,residential,return,501,40,building_to_plant,True
"(455708.5116804092, 5734084.45728937)","(455705.69574126997, 5734080.578056022)",4.793533624110697,634,Street_634,residential,return,501,40,building_to_plant,True
"(455705.69574126997, 5734080.578056022)","(455688.01168972417, 5734057.142788686)",29.358770992192095,522,Street_522,residential,return,501,40,building_to_plant,True
"(455877.96135003946, 5733715.048085245)","(455873.9354460023, 5733707.809240766)",8.283041272019293,266,Street_266,residential,return,511,40,building_to_plant,True
"(455891.31102211773, 5734123.116139624)","(455883.63612990733, 5734134.250280235)",13.523056517666712,784,Street_784,residential,return,516,40,building_to_plant,True
"(455883.63612990733, 5734134.250280235)","(455875.9592437836, 5734137.276137584)",8.251690326995993,784,Street_784,residential,return,516,40,building_to_plant,True
"(455852.1730240744, 5733613.725610757)","(455839.6473503521, 5733589.777451378)",27.026040032492304,1052,Street_1052,residential,return,519,40,building_to_plant,True
"(455917.40690519643, 5734082.535127638)","(455821.47119239805, 5734084.766259576)",95.96165348648233,401,Street_401,residential,return,531,40,building_to_plant,True
"(455859.49556752644, 5733628.465478596)","(455852.1730240744, 5733613.725610757)",16.45853415462443,228,Street_228,residential,return,540,40,building_to_plant,True
"(455925.5901925232, 5733948.871013421)","(455925.7492052405, 5733970.981171165)",22.110729533646186,588,Street_588,residential,return,549,40,building_to_plant,True
"(455925.7492052405, 5733970.981171165)","(455922.22037384036, 5733973.970647564)",4.62489137103157,588,Street_588,residential,return,549,40,building_to_plant,True
"(455922.22037384036, 5733973.970647564)","(455826.4627077385, 5733969.192912894)",95.87678220429426,588,Street_588,residential,return,549,40,building_to_plant,True
"(455876.5383040328, 5733661.361091575)","(455859.49556752644, 5733628.465478596)",37.04829578872755,356,Street_356,residential,return,570,40,building_to_plant,True
"(455903.0645148057, 5734115.02722637)","(455891.31102211773, 5734123.116139624)",14.26797490898533,784,Street_784,residential,return,577,40,building_to_plant,True
"(455898.1814400712, 5733704.849586196)","(455884.4820552629, 5733702.111094483)",13.970414488791532,695,Street_695,residential,return,603,40,building_to_plant,True
"(455884.4820552629, 5733702.111094483)","(455860.81073284184, 5733654.858781279)",52.84990641714314,697,Street_697,residential,return,603,40,building_to_plant,True
